crater_id,crater_latitude,crater_longitude,crater_diameter_km,ohrc_product,tmc2_product
07-1-054088,-15.3268,70.7798,1.14064,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054088,-15.3268,70.7798,1.14064,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054088,-15.3268,70.7798,1.14064,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054090,-14.6743,69.975,2.51681,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054091,-14.6296,69.9176,2.45815,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054092,-14.5326,69.8379,1.59746,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054093,-14.5724,69.8671,1.94856,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054094,-14.7229,69.9484,1.35078,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054095,-14.7769,69.8863,1.27807,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054096,-14.8101,69.8823,1.29555,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054097,-14.7604,69.9783,1.28762,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054098,-14.7726,69.9396,1.65999,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054099,-14.4561,69.9397,1.39538,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054100,-14.5041,69.9564,1.85704,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054102,-14.3263,70.1193,1.15026,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054104,-14.3239,69.6034,1.00744,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054105,-14.5576,69.6843,1.11605,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054109,-14.775,69.6638,1.35634,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054111,-14.8093,69.6073,1.43458,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054112,-14.8281,69.6448,1.15165,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054114,-14.9705,70.2233,1.05034,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054115,-15.1618,70.259,1.62303,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054116,-15.2664,70.1172,2.01581,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054117,-15.2716,70.1771,1.67035,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054123,-15.5597,70.114,1.09971,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054126,-15.242,70.0115,2.6475,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054127,-15.3309,69.9859,1.75013,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-054128,-15.3725,69.9411,2.88126,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-054129,-15.2597,69.9409,1.45158,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-054129,-15.2597,69.9409,1.45158,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-054129,-15.2597,69.9409,1.45158,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-054129,-15.2597,69.9409,1.45158,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-054129,-15.2597,69.9409,1.45158,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
